"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"1110008P14Rik",0.00113217292590441,-0.274901325852282,0.228,0.145,1,"1110008P14Rik"
"Irf2bpl",0.00113556079941226,-0.206508615883404,0.246,0.156,1,"Irf2bpl"
"Aco2",0.00113561975156427,-0.225035791694282,0.176,0.109,1,"Aco2"
"Ten1",0.00129549521527616,-0.205920728316535,0.19,0.117,1,"Ten1"
"Eif2s3x",0.0014354662243231,-0.228943860528457,0.208,0.132,1,"Eif2s3x"
"Map1lc3a",0.00147998135243461,-0.657658802814358,0.137,0.18,1,"Map1lc3a"
"Itga1",0.00153579369241612,-1.06449929028356,0.125,0.167,1,"Itga1"
"Tomm6",0.00160332719464975,-0.545509771825216,0.533,0.47,1,"Tomm6"
"Nisch",0.00163713348527779,-0.206135551383247,0.222,0.142,1,"Nisch"
"Cd7",0.00174141965102312,-1.07551231195748,0.29,0.314,1,"Cd7"
"Tcrg-C1",0.00179888929099583,-1.22795144163831,0.11,0.151,1,"Tcrg-C1"
"Zmynd8",0.00180389910981362,-0.24253061481406,0.187,0.117,1,"Zmynd8"
"Ccm2",0.00191652054175262,-0.234816254600707,0.177,0.11,1,"Ccm2"
"Prkacb",0.00197240627241737,-0.202454093674062,0.328,0.214,1,"Prkacb"
"Larp4",0.00198029621332009,-0.254778613694685,0.171,0.108,1,"Larp4"
"Clns1a",0.00217706524681203,-0.20268945610018,0.163,0.101,1,"Clns1a"
"Ndufa1",0.0022016147754883,-0.559865182554408,0.491,0.451,1,"Ndufa1"
"Rps27rt",0.0023554388756739,-1.05987144032231,0.261,0.272,1,"Rps27rt"
"Prpf19",0.00246064580532198,-0.303885086125452,0.165,0.103,1,"Prpf19"
"March2",0.0025426368980961,-0.288518461822483,0.191,0.121,1,"March2"
"Usp7",0.00261610023951913,-0.327032841164495,0.197,0.125,1,"Usp7"
"Pnkd",0.00261813353149296,-0.211918026524864,0.155,0.096,1,"Pnkd"
"Ide",0.00269087739304437,-0.233348698996108,0.151,0.094,1,"Ide"
"Zranb2",0.00297954673329538,-0.224878709225398,0.335,0.222,1,"Zranb2"
"Fosb",0.00303773803928374,-0.698968760495108,0.353,0.377,1,"Fosb"
"Tuba4a",0.00304374555018923,-0.268102241736343,0.233,0.151,1,"Tuba4a"
"Dbi",0.0030487871400642,-0.232240097572537,0.385,0.258,1,"Dbi"
"Ubc",0.00310674900278277,-0.23501341083482,0.9,0.918,1,"Ubc"
"Srsf3",0.00319115568309464,-0.204382321808629,0.813,0.806,1,"Srsf3"
"Smim14",0.00319326617754579,-0.244123276187299,0.287,0.189,1,"Smim14"
"Ppp4r2",0.00323307749574243,-0.23529194607274,0.323,0.213,1,"Ppp4r2"
"Dad1",0.00333728173936673,-0.447194771206105,0.771,0.682,1,"Dad1"
"Msl1",0.00339818413501101,-0.248052331214323,0.172,0.11,1,"Msl1"
"Smarca2",0.00352212986334081,-0.286492103974625,0.189,0.122,1,"Smarca2"
"Ndufb9",0.00365156087741347,-0.205422429245408,0.764,0.755,1,"Ndufb9"
"Ctsb",0.00372999928724076,-0.326498323653615,0.349,0.37,1,"Ctsb"
"Myl12b",0.00384491476961675,-0.238473143273353,0.783,0.689,1,"Myl12b"
"Hint2",0.00405331293586145,-0.32471355851135,0.157,0.099,1,"Hint2"
"Naa10",0.00411930820514535,-0.243527733342944,0.225,0.148,1,"Naa10"
"Maf1",0.00418814104935181,-0.339685520064301,0.206,0.132,1,"Maf1"
"Cenpb",0.00428573623879485,-0.333116778301707,0.169,0.108,1,"Cenpb"
"Nsa2",0.00433460205251475,-0.352354848841375,0.74,0.638,1,"Nsa2"
"Phax",0.00449751536838382,-0.23353878940009,0.168,0.108,1,"Phax"
"Sept9",0.00457965028911036,-0.215111369926494,0.282,0.188,1,"Sept9"
"Napg",0.00465194394827549,-0.210758921317119,0.167,0.108,1,"Napg"
"Bcas2",0.00469745731902317,-0.262308457248008,0.332,0.222,1,"Bcas2"
"Haus3",0.00511409681368291,-0.30226701247266,0.159,0.103,1,"Haus3"
"Wdr83os",0.00513258509452053,-0.271403513652214,0.344,0.231,1,"Wdr83os"
"Slc25a36",0.00549273491360368,-0.286386570319688,0.167,0.108,1,"Slc25a36"
"Nedd4",0.00553802460569422,-0.356591933558395,0.248,0.166,1,"Nedd4"
"Osbpl3",0.00554243715676776,-0.215919064426499,0.238,0.159,1,"Osbpl3"
"Ndufb2",0.0055560152534547,-0.311812756235427,0.275,0.184,1,"Ndufb2"
"Sumo2",0.00641454723148179,-0.209684509295148,0.877,0.894,1,"Sumo2"
"Pim3",0.00655017489356006,-0.337356596262065,0.166,0.109,1,"Pim3"
"Rnf11",0.00673905096929111,-0.247140062356652,0.159,0.104,1,"Rnf11"
"Lta4h",0.00691709005893299,-0.262540488782519,0.192,0.127,1,"Lta4h"
"Rora",0.00714338115890955,-0.907131995294782,0.186,0.215,1,"Rora"
"Nap1l4",0.00715484701054464,-0.253175613120444,0.342,0.229,1,"Nap1l4"
"Pnpla8",0.00722461996489297,-0.360887402175019,0.165,0.108,1,"Pnpla8"
"Cd3d",0.00778723276531732,0.37721091784368,0.431,0.391,1,"Cd3d"
"Mga",0.00787210246641841,-0.28560219476854,0.168,0.11,1,"Mga"
"Gnl3",0.0079017557131599,-0.22194468979688,0.211,0.143,1,"Gnl3"
"Skp1a",0.00801101172715264,-0.525064260325137,0.375,0.37,1,"Skp1a"
"Slc25a3",0.00821541405521105,-0.225326973810029,0.875,0.894,1,"Slc25a3"
"Dnaja1",0.00844450024313689,-0.295020390921764,0.913,0.941,1,"Dnaja1"
"Idh3a",0.00873193249989675,-0.365332602638411,0.15,0.098,1,"Idh3a"
"Aff4",0.00916638521783785,-0.323202271847077,0.284,0.195,1,"Aff4"
"Cnbp",0.00918272690812919,-0.228735735094925,0.749,0.685,1,"Cnbp"
"Smim15",0.00931258792296308,-0.207071443740662,0.171,0.115,1,"Smim15"
"Ltb",0.00944379452302424,0.320613807642716,0.554,0.483,1,"Ltb"
"Med13l",0.00958472812243594,-0.285773331656756,0.167,0.111,1,"Med13l"
"Rassf5",0.00958967271004196,-0.213100022509082,0.299,0.208,1,"Rassf5"
"Dpy30",0.00978158010992028,-0.384069175224954,0.215,0.146,1,"Dpy30"
"Cul3",0.0100185396998033,-0.243809101359535,0.288,0.198,1,"Cul3"
"Ppm1a",0.0101591089370647,-0.208802540788762,0.189,0.127,1,"Ppm1a"
"Chrac1",0.0106742627302518,-0.246736246893823,0.288,0.195,1,"Chrac1"
"Spcs3",0.0108331751625779,-0.436326701329018,0.159,0.105,1,"Spcs3"
"Txn1",0.01162500802997,0.209735578081154,0.792,0.74,1,"Txn1"
"Cops4",0.0118610026409597,-0.284899938527676,0.209,0.143,1,"Cops4"
"Ap3s1",0.0119007730982809,-0.21413537300804,0.166,0.112,1,"Ap3s1"
"Tmem30a",0.012001086813853,-0.225699495088176,0.368,0.256,1,"Tmem30a"
"Cers2",0.012024037194761,-0.314331929189391,0.178,0.12,1,"Cers2"
"Thoc7",0.0120481334050629,-0.299194762769994,0.261,0.18,1,"Thoc7"
"Pbrm1",0.0120949831927221,-0.205976253013739,0.374,0.261,1,"Pbrm1"
"Siva1",0.0123072083142727,-0.303457169640603,0.176,0.119,1,"Siva1"
"Herpud1",0.012569504792991,-0.395626360960584,0.189,0.127,1,"Herpud1"
"Kctd12",0.0129373998774207,-0.230117022351629,0.285,0.199,1,"Kctd12"
"Ppp1r15a",0.0132783230089566,-0.245868105493389,0.484,0.349,1,"Ppp1r15a"
"Ddt",0.0133537130340221,-0.329034895360848,0.229,0.157,1,"Ddt"
"Nedd9",0.0141134545180765,-0.328616272525878,0.247,0.172,1,"Nedd9"
"Cetn2",0.0146101603269816,-0.257399394747719,0.3,0.208,1,"Cetn2"
"Rev3l",0.0149184682985883,-0.2901301115108,0.153,0.103,1,"Rev3l"
"Ndufab1",0.0150716050284392,-0.244046287766115,0.409,0.284,1,"Ndufab1"
"Mrps21",0.0154288912042676,-0.263160282585049,0.331,0.23,1,"Mrps21"
"Fkbp4",0.0163538629373317,-0.351764687609191,0.181,0.124,1,"Fkbp4"
"Mri1",0.0167300472861641,-0.236066850684807,0.182,0.125,1,"Mri1"
"Crip1",0.0171141670027438,-0.219073239252288,0.701,0.611,1,"Crip1"
"Tsc22d2",0.0171531350324765,-0.218363571872631,0.201,0.14,1,"Tsc22d2"
"Ndufaf8",0.0171912031429027,-0.277116633045148,0.221,0.155,1,"Ndufaf8"
"Dut",0.018057485986663,-0.387473014636522,0.192,0.132,1,"Dut"
"Gapvd1",0.0181088481501051,-0.273743620600258,0.165,0.112,1,"Gapvd1"
"Top1",0.0181296389653668,-0.22898765018674,0.687,0.634,1,"Top1"
"Ndufa6",0.0181924051413044,-0.310432122149481,0.631,0.561,1,"Ndufa6"
"Tmem123",0.0184245911136849,-0.263002120264906,0.237,0.166,1,"Tmem123"
"Coro2a",0.0188326163880779,-0.326900178210277,0.286,0.199,1,"Coro2a"
"Spty2d1",0.0190990867588418,-0.284276820526676,0.301,0.214,1,"Spty2d1"
"Sarnp",0.0191468194698116,-0.293577407471985,0.385,0.268,1,"Sarnp"
"Rpn1",0.019599662431008,-0.420147249337465,0.205,0.142,1,"Rpn1"
"Smarcc1",0.0197495575305844,-0.302690989935242,0.223,0.157,1,"Smarcc1"
"Dap",0.0197504196445556,-0.373674350855228,0.217,0.151,1,"Dap"
"Mrps14",0.0200077976051064,-0.290890743180476,0.384,0.266,1,"Mrps14"
"Adcy7",0.0200779103085978,-0.233353494568876,0.189,0.132,1,"Adcy7"
"Acat1",0.0201859139107737,-0.369177880732367,0.182,0.125,1,"Acat1"
"Ndufc1",0.0202721233747452,-0.588246136296149,0.378,0.363,1,"Ndufc1"
"Anapc13",0.0208184846640046,-0.357557041646802,0.22,0.155,1,"Anapc13"
"Gtf2i",0.021099257248019,-0.266225551311879,0.2,0.138,1,"Gtf2i"
"Denr",0.0213144780833441,-0.26077245572008,0.305,0.214,1,"Denr"
"Rex1bd",0.0222206043113108,-0.312664950612292,0.318,0.222,1,"Rex1bd"
"Zcchc7",0.0226352985061585,-0.213413000747644,0.434,0.304,1,"Zcchc7"
"Ctsc",0.0231573121286724,-0.464394216530655,0.182,0.126,1,"Ctsc"
"Vma21",0.0232401283987711,-0.331122466928875,0.161,0.111,1,"Vma21"
"Ier2",0.0235026760783954,-0.295149892488586,0.774,0.707,1,"Ier2"
"Eif4a1",0.0238697697231298,-0.322615422820779,0.708,0.63,1,"Eif4a1"
"Ost4",0.0240202001838687,-0.633405676839058,0.435,0.384,1,"Ost4"
"Ncor1",0.0249118098240604,-0.229782900622189,0.756,0.674,1,"Ncor1"
"Ifi27",0.0250556608942686,-0.25271214557985,0.23,0.164,1,"Ifi27"
"Ppib",0.0255315219297617,-0.218865622852264,0.86,0.833,1,"Ppib"
"Trbc2",0.0258758071721783,0.258390115696096,0.632,0.593,1,"Trbc2"
"Las1l",0.0262560391142548,-0.310008757878882,0.169,0.117,1,"Las1l"
"Clptm1l",0.0270690194232332,-0.311507765694296,0.178,0.125,1,"Clptm1l"
"Oard1",0.0270907354487898,-0.254733888929188,0.15,0.105,1,"Oard1"
"Iscu",0.027264202346917,-0.537593495288006,0.222,0.155,1,"Iscu"
"Bzw2",0.0282175467385422,-0.327435795727703,0.244,0.174,1,"Bzw2"
"Psip1",0.0283535738002773,-0.376477708451468,0.48,0.455,1,"Psip1"
"Ndufb8",0.0285043842646154,-0.272571063012971,0.621,0.559,1,"Ndufb8"
"Ccpg1",0.0291185322277069,-0.580257529654828,0.154,0.106,1,"Ccpg1"
"Uqcc2",0.0292712322083228,-0.293716611808301,0.311,0.22,1,"Uqcc2"
"Fam162a",0.0296813809547661,-0.445013254205095,0.178,0.124,1,"Fam162a"
"Capg",0.0297235305195725,-0.346435392905313,0.262,0.192,1,"Capg"
"Wdr89",0.0298267595912474,-0.216231045905322,0.256,0.183,1,"Wdr89"
"Alkbh5",0.0299122980596937,-0.428304113852423,0.181,0.126,1,"Alkbh5"
"Tiparp",0.0312103823834604,-0.278882064497407,0.177,0.127,1,"Tiparp"
"Smdt1",0.0324332149459154,-0.201611194242053,0.646,0.602,1,"Smdt1"
"Aebp2",0.0326720232780962,-0.268501757215519,0.317,0.227,1,"Aebp2"
"Pcbp2",0.032850987488769,-0.235700401738596,0.722,0.655,1,"Pcbp2"
"Zfp706",0.0328966970575131,-0.22761652807578,0.43,0.298,1,"Zfp706"
"Ptp4a3",0.0353233046299777,-0.324363284917794,0.203,0.145,1,"Ptp4a3"
"Slc20a1",0.0355473900874813,-0.411719255368409,0.171,0.12,1,"Slc20a1"
"Sptssa",0.0366080284726327,-0.938228315237738,0.294,0.286,1,"Sptssa"
"Cetn3",0.0392153465535028,-0.261088643956613,0.264,0.19,1,"Cetn3"
"Crtc3",0.0413095533366798,-0.446977467838473,0.186,0.132,1,"Crtc3"
"Wdr33",0.0419030829981393,-0.337053002460922,0.301,0.214,1,"Wdr33"
"Polr2k",0.0420961691618687,-0.240410328423572,0.256,0.185,1,"Polr2k"
"Hbp1",0.0435346745285473,-0.236385608729478,0.164,0.117,1,"Hbp1"
"Arf3",0.0443791967600449,-0.402411108548514,0.208,0.148,1,"Arf3"
"Kcnq1ot1",0.0444354588915341,-0.261715200323241,0.286,0.215,1,"Kcnq1ot1"
"Cd226",0.0445634731994132,-0.789934901344472,0.282,0.278,1,"Cd226"
"Epc1",0.0458041719465502,-0.266510660631985,0.192,0.14,1,"Epc1"
"Pik3cd",0.0474940684123558,-0.33608490860193,0.256,0.185,1,"Pik3cd"
"Ddx3x",0.0492067034738734,-0.296434260086829,0.377,0.272,1,"Ddx3x"
"Pet100",0.0499832406483992,-0.297164237039591,0.217,0.159,1,"Pet100"
"Morf4l2",0.0509965824508447,-0.395978907532956,0.181,0.13,1,"Morf4l2"
"Ogt",0.0544269999610172,-0.257611701864143,0.459,0.324,1,"Ogt"
"Pdia4",0.0560238452636298,-0.361818804862791,0.177,0.129,1,"Pdia4"
"Tmco1",0.0576507917040828,-0.343251144866268,0.217,0.159,1,"Tmco1"
"Tprgl",0.0585692664702626,-0.287864151510789,0.279,0.203,1,"Tprgl"
"Glo1",0.0594143912686111,-0.593557068497595,0.155,0.111,1,"Glo1"
"Ssbp3",0.0594345370077964,-0.5328362509334,0.164,0.117,1,"Ssbp3"
"Ddx18",0.0597013743615104,-0.301084425261214,0.207,0.151,1,"Ddx18"
"Nucks1",0.0603463596195042,-0.40234178252798,0.495,0.435,1,"Nucks1"
"Tmem64",0.0611630530143879,-0.867297012233825,0.178,0.193,1,"Tmem64"
"Jund",0.0617327832103128,-0.227182328873881,0.936,0.969,1,"Jund"
"Smap1",0.0619256934156068,-0.374415377057783,0.418,0.294,1,"Smap1"
"Churc1",0.065097999715372,-0.3434969559302,0.322,0.232,1,"Churc1"
"Kdelr1",0.0666458661494414,-0.482585402565575,0.161,0.117,1,"Kdelr1"
"Ucp2",0.0672386171987415,-0.446706122383022,0.592,0.488,1,"Ucp2"
"Ifitm2",0.0677164291617896,-0.312258794954629,0.147,0.169,1,"Ifitm2"
"Nop10",0.0753951856062773,-0.625704709751586,0.424,0.367,1,"Nop10"
"Fam174a",0.0761369635368388,-0.512814449313445,0.17,0.124,1,"Fam174a"
"Cmtm7",0.0765398282164836,-0.225970982168477,0.324,0.244,1,"Cmtm7"
"Ntan1",0.0780549918227692,-0.42303394212812,0.228,0.168,1,"Ntan1"
"Rps27l",0.0823966174583141,-0.457287929271125,0.559,0.475,1,"Rps27l"
"Taldo1",0.086240540343278,-0.264918893227716,0.589,0.533,1,"Taldo1"
"Cited2",0.0866379130706369,-0.308038293956893,0.229,0.174,1,"Cited2"
"Twf2",0.087358835329435,-0.227082939797209,0.176,0.132,1,"Twf2"
"Tob2",0.0882034391767333,-0.313288305994833,0.338,0.253,1,"Tob2"
"Lamtor4",0.0897407656915317,-0.365838016603214,0.34,0.251,1,"Lamtor4"
"Bola3",0.0902940344719484,-0.410607281247505,0.223,0.166,1,"Bola3"
"Cox14",0.0904397553088205,-0.372819536061658,0.326,0.242,1,"Cox14"
"Smim4",0.0918131392211657,-0.392975659712915,0.179,0.133,1,"Smim4"
"Calm3",0.0941437155314092,-0.327010744789837,0.487,0.431,1,"Calm3"
"Appl1",0.0951706701292488,-0.468914741549721,0.187,0.14,1,"Appl1"
"Gsk3b",0.0985588410361164,-0.312263577579045,0.425,0.396,1,"Gsk3b"
"Anapc11",0.0995126545124187,-0.326068243687799,0.213,0.161,1,"Anapc11"
"Cebpb",0.10341965867145,-0.431555936886974,0.476,0.428,1,"Cebpb"
"H2-Ke6",0.107724977884353,-0.442906385338861,0.153,0.114,1,"H2-Ke6"
"Rexo2",0.108591514543358,-0.844703009649037,0.317,0.293,1,"Rexo2"
"Lmo4",0.113812035446284,-0.832080888454526,0.241,0.244,1,"Lmo4"
"Banf1",0.115852236453494,-0.359463132961547,0.346,0.255,1,"Banf1"
"Pigp",0.115903508532137,-0.46168607756276,0.184,0.138,1,"Pigp"
"Mpc1",0.116719249505915,-0.450415244057132,0.429,0.383,1,"Mpc1"
"Ttc7",0.117028104223849,-0.277727755782252,0.188,0.143,1,"Ttc7"
"Lsm5",0.119458785636544,-0.331280816176807,0.31,0.23,1,"Lsm5"
"Fam129a",0.120777605318247,-0.314803568369245,0.17,0.13,1,"Fam129a"
"Trdc",0.121142327518956,-0.494534662230369,0.176,0.138,1,"Trdc"
"Brd1",0.122807035009195,-0.414720251360028,0.317,0.234,1,"Brd1"
"Hilpda",0.128594612490352,-0.750109378031929,0.156,0.172,1,"Hilpda"
"Cenpx",0.130445068215581,-0.434155679693445,0.323,0.239,1,"Cenpx"
"Klf13",0.131104864192294,-0.323088071309532,0.473,0.341,1,"Klf13"
"Cbx3",0.132414640119662,-0.375668524585451,0.375,0.274,1,"Cbx3"
"Snhg3",0.133589851897048,-0.545523962913886,0.166,0.125,1,"Snhg3"
"Lef1",0.134825866757188,-0.530931286312767,0.192,0.148,1,"Lef1"
"Lsm7",0.141729653375958,-0.251453929610926,0.182,0.141,1,"Lsm7"
"Rbbp4",0.14579927079181,-0.290137920598412,0.391,0.286,1,"Rbbp4"
"Cd244a",0.153482371799643,-0.373011336160931,0.22,0.173,1,"Cd244a"
"Micos13",0.153581145110905,-0.267375388806869,0.507,0.363,1,"Micos13"
"Cd160",0.15521214842547,-0.263769176403501,0.183,0.146,1,"Cd160"
"Selenot",0.15959922867255,-0.461106351442567,0.316,0.235,1,"Selenot"
"Cirbp",0.164102472247517,-0.386834132687495,0.387,0.284,1,"Cirbp"
"Rnaseh2c",0.165274133286762,-0.411684737502663,0.371,0.271,1,"Rnaseh2c"
"Nop58",0.172295045610822,-0.293529119593595,0.249,0.194,1,"Nop58"
"Helz",0.173204617088713,-0.435190169996023,0.19,0.146,1,"Helz"
"Sf3b5",0.185522788499326,-0.283145733611126,0.401,0.297,1,"Sf3b5"
"Ccdc107",0.189018912457447,-0.527842867824128,0.174,0.135,1,"Ccdc107"
"Sept11",0.193017664378684,-0.210258902486019,0.456,0.337,1,"Sept11"
"Slc38a1",0.195644184166554,-0.375147191027282,0.403,0.313,1,"Slc38a1"
"Ak2",0.204605233444832,-0.444539874682984,0.191,0.148,1,"Ak2"
"Rnf187",0.21339560076092,-0.42231515837841,0.291,0.219,1,"Rnf187"
"Cers4",0.215938871003765,-0.392074498447133,0.189,0.148,1,"Cers4"
"Ttc3",0.217211346027455,-0.449644715728603,0.166,0.131,1,"Ttc3"
"Atp6v0b",0.222500753392887,-0.301560941064966,0.501,0.44,1,"Atp6v0b"
"Dpm3",0.226579069450054,-0.272763985365201,0.323,0.25,1,"Dpm3"
"Fam189b",0.227087398781993,-0.361014042452369,0.228,0.179,1,"Fam189b"
"Cdc42ep3",0.23520343228801,-0.49955971633684,0.232,0.182,1,"Cdc42ep3"
"Slc25a4",0.248323693846078,-0.40084965813886,0.357,0.271,1,"Slc25a4"
"St3gal6",0.248737440951925,-0.410548599271378,0.226,0.178,1,"St3gal6"
"Zfp36l1",0.253485684186638,-0.321755167058313,0.653,0.56,1,"Zfp36l1"
"Rnf166",0.263259393965917,-0.406304409301549,0.217,0.173,1,"Rnf166"
"Pag1",0.267603359165183,-0.427797001832724,0.167,0.135,1,"Pag1"
"Bri3",0.267635038270318,-0.432554929061548,0.392,0.35,1,"Bri3"
"Rbx1",0.277001884303829,-0.203953729148855,0.763,0.63,1,"Rbx1"
"Rab14",0.278210563000671,-0.26531206645787,0.498,0.439,1,"Rab14"
"Cox20",0.282154788946862,-0.694439475395329,0.211,0.206,1,"Cox20"
"Mrps5",0.299840559788012,-0.418481751625521,0.152,0.124,1,"Mrps5"
"Mrfap1",0.305442457655942,-0.387793117313544,0.379,0.292,1,"Mrfap1"
"Smim11",0.317528994758884,-0.509828545757595,0.237,0.189,1,"Smim11"
"Vdac1",0.330144347898948,-0.496129456904098,0.224,0.179,1,"Vdac1"
"Scp2",0.343379085940256,-0.334963577041044,0.544,0.451,1,"Scp2"
"R3hdm4",0.367913552697313,-0.630360364546378,0.162,0.131,1,"R3hdm4"
"Dguok",0.39388060946016,-0.527372495431856,0.208,0.168,1,"Dguok"
"Ero1l",0.399835082823902,-0.467391106202738,0.158,0.131,1,"Ero1l"
"Crot",0.407318644626699,-0.509906267785377,0.176,0.145,1,"Crot"
"Smpdl3a",0.411697549875584,-0.768120557038197,0.224,0.21,1,"Smpdl3a"
"Mrpl52",0.419355203137779,-0.264604105287784,0.501,0.381,1,"Mrpl52"
"Bex3",0.420344705576613,-0.907238660463949,0.195,0.184,1,"Bex3"
"Nrip1",0.420530609476075,-0.43814369918497,0.364,0.329,1,"Nrip1"
"Mrpl33",0.421230268942478,-0.296964818481028,0.499,0.379,1,"Mrpl33"
"Tmem256",0.433078829544466,-0.51867593174645,0.243,0.197,1,"Tmem256"
"Ndufa5",0.443919050072369,-0.445890232132639,0.343,0.304,1,"Ndufa5"
"Cd3g",0.456768426063992,-0.215513460411328,0.454,0.461,1,"Cd3g"
"Cwc25",0.469791364992145,-0.649288506368486,0.191,0.157,1,"Cwc25"
"Pdcd4",0.479735369757002,-0.277971732306375,0.536,0.446,1,"Pdcd4"
"Samsn1",0.485301783158641,-0.368178000382208,0.371,0.299,1,"Samsn1"
"Adipor1",0.508533076703087,-0.462629307712549,0.29,0.262,1,"Adipor1"
"Smarca5",0.51450056769734,-0.202057204777756,0.595,0.462,1,"Smarca5"
"Atf3",0.527029807022339,-0.380761332119935,0.21,0.205,1,"Atf3"
"Rnf167",0.5683074427017,-0.634423083077949,0.185,0.155,1,"Rnf167"
"Ndufa3",0.591364836544288,-0.366959357169158,0.468,0.384,1,"Ndufa3"
"Bnip3l",0.593761314995884,-0.537544087286297,0.365,0.282,1,"Bnip3l"
"Csde1",0.603258714873425,-0.26339686969041,0.582,0.48,1,"Csde1"
"Eprs",0.6144422567341,-0.447275467964391,0.398,0.32,1,"Eprs"
"Rgs10",0.617899403731079,-0.393579577814252,0.258,0.239,1,"Rgs10"
"Bcl2",0.633543999989586,-0.219982322106824,0.556,0.476,1,"Bcl2"
"Romo1",0.635138130096048,-0.652964937237896,0.308,0.267,1,"Romo1"
"Gpr183",0.636134274821388,-0.53001576960393,0.303,0.253,1,"Gpr183"
"Maz",0.662935097119075,-0.754574643875291,0.176,0.148,1,"Maz"
"Stap1",0.669395542511741,-0.548559704706015,0.153,0.132,1,"Stap1"
"Tmem258",0.689006833823343,-0.526122462386851,0.406,0.333,1,"Tmem258"
"Il21r",0.705881004458871,-0.63422445270253,0.167,0.157,1,"Il21r"
"Nol7",0.713855485123427,-0.27989699335169,0.559,0.449,1,"Nol7"
"Irf2bp2",0.714376401158705,-0.597621620487104,0.212,0.179,1,"Irf2bp2"
"Trmt112",0.721999292153682,-0.483877115451921,0.415,0.336,1,"Trmt112"
"Ypel3",0.724755217069859,-0.385811452988681,0.407,0.328,1,"Ypel3"
"Cebpz",0.729369521364791,-0.563468903437931,0.261,0.215,1,"Cebpz"
"Mxd4",0.762388173760305,-0.515320299354917,0.329,0.281,1,"Mxd4"
"Snrpe",0.766386689614349,-0.213975268774747,0.657,0.512,1,"Snrpe"
"Klk8",0.771496429187543,-0.423529543840689,0.198,0.173,1,"Klk8"
"Ndufb3",0.77552574352499,-0.309163508073183,0.46,0.368,1,"Ndufb3"
"Fgl2",0.777326930163096,-0.313638503906799,0.36,0.305,1,"Fgl2"
"Bola2",0.783941599179622,-0.523742952161842,0.316,0.267,1,"Bola2"
"Slc6a6",0.79100313413252,-0.333970206602531,0.227,0.21,1,"Slc6a6"
"Itm2c",0.791066601730164,-0.522789712159425,0.234,0.208,1,"Itm2c"
"Cops9",0.809443207395495,-0.507927602576343,0.339,0.273,1,"Cops9"
"Lat",0.811154396014873,-0.307725209897929,0.373,0.329,1,"Lat"
"Snhg8",0.819412243713933,-0.533785427956026,0.369,0.305,1,"Snhg8"
"Tnfaip8",0.873197069192548,-0.489681890766094,0.256,0.218,1,"Tnfaip8"
"Fkbp3",0.889802232537491,-0.393572667408464,0.46,0.37,1,"Fkbp3"
"Icos",0.891160299642124,-0.39422491127951,0.339,0.3,1,"Icos"
"Gpx1",0.895313293858127,-0.480717928950319,0.414,0.342,1,"Gpx1"
"Cd3e",0.896734307146932,-0.246072047859539,0.37,0.336,1,"Cd3e"
"Bcl11b",0.908943904755285,-0.396809944328014,0.257,0.229,1,"Bcl11b"
"Lamtor2",0.910597330300212,-0.498486743964137,0.413,0.326,1,"Lamtor2"
"Tbca",0.910979393094432,-0.334486921561204,0.501,0.397,1,"Tbca"
"Arhgap31",0.933458366155733,-0.677182994749258,0.15,0.138,1,"Arhgap31"
"Pebp1",0.964312230936334,-0.515719848401633,0.386,0.305,1,"Pebp1"
"Klf4",0.965250617986878,-0.673119843552575,0.193,0.176,1,"Klf4"
"Ier5l",0.972660628187623,-0.521974714275301,0.208,0.187,1,"Ier5l"
"Snrnp70",0.98720460043363,-0.229990840297214,0.601,0.468,1,"Snrnp70"
"Znrf1",0.988942225487036,-0.808757968847573,0.206,0.178,1,"Znrf1"
